AssemblyName,ComponentName,"Dwg.no",Material,No,P,ProcessingSeries,S,ShipNo,Thickness,UnitBlock,Weight,Wire
AW1A,1B,055,AH36,384,1,NCB,0,P170,11,H412A,6,S
AW1A,2B,050,AH36,385,1,NCB,0,P170,8,H412A,3,S
AW1A,2B,050,AH36,386,1,NCB,0,P170,8,H412A,3,S
AW1A,2B,050,AH36,387,1,NCB,0,P170,8,H412A,3,S
AW1A,1DP,059,AH36,388,1,NCB,0,P170,6,H412A,1,S
AW1A,1FX,054,AH36,389,1,NFF,0,P170,8,H412A,1,S
AW1A,K,061,AH36,390,1,NCB,0,P170,6,H412A,408,S
AW1A,1S,541,AH36,391,1,SES,0,P170,6,H412A,13,S
AW1A,2S,541,AH36,392,1,SES,0,P170,6,H412A,13,S
AW1A,3S,541,AH36,393,1,SES,0,P170,6,H412A,13,S
AW1A,1X,056,AH36,394,1,NFF,0,P170,10,H412A,19,S
AW1A,2X,056,AH36,395,1,NFF,0,P170,10,H412A,10,S
AW1A,3X,056,AH36,396,1,NFF,0,P170,10,H412A,10,S
AW1A,4X,056,AH36,397,1,NFF,0,P170,10,H412A,2,S
AW1A,4X,056,AH36,398,1,NFF,0,P170,10,H412A,2,S
AW1A,4X,056,AH36,399,1,NFF,0,P170,10,H412A,2,S
AW1A,4X,056,AH36,400,1,NFF,0,P170,10,H412A,2,S
AW1A,5X,056,AH36,401,1,NFF,0,P170,10,H412A,2,S
AW1A,6X,056,AH36,402,1,NFF,0,P170,10,H412A,3,S
AW1A,7X,056,AH36,403,1,NFF,0,P170,10,H412A,3,S
AW1A,8X,056,AH36,404,1,NFF,0,P170,10,H412A,3,S
AW1A,9X,056,AH36,405,1,NFF,0,P170,10,H412A,3,S
AW1A,10X,057,AH36,406,1,NFF,0,P170,6,H412A,1,S
AW1A,11X,001,AH36,407,1,NFF,0,P170,6,H412A,1,S
AW1A,12X,057,AH36,408,1,NFF,0,P170,6,H412A,1,S
AW1M,A,050,AH36,409,0,NCB,1,P170,8,H412A,80,S
AW1M,B,061,AH36,410,0,NCB,1,P170,6,H412A,348,S
AW1M,1B,055,AH36,411,0,NCB,1,P170,11,H412A,6,S
AW1M,2B,050,AH36,412,0,NCB,1,P170,8,H412A,3,S
AW1M,2B,050,AH36,413,0,NCB,1,P170,8,H412A,3,S
AW1M,2B,050,AH36,414,0,NCB,1,P170,8,H412A,3,S
AW1M,1DP,059,AH36,415,0,NCB,1,P170,6,H412A,1,S
AW1M,1S,541,AH36,416,0,SES,1,P170,6,H412A,13,S
AW1M,2S,541,AH36,417,0,SES,1,P170,6,H412A,12,S
AW1M,3S,541,AH36,418,0,SES,1,P170,6,H412A,12,S
AW1M,1X,056,AH36,419,0,NFF,1,P170,10,H412A,19,S
AW1M,2X,056,AH36,420,0,NFF,1,P170,10,H412A,10,S
AW1M,3X,056,AH36,421,0,NFF,1,P170,10,H412A,10,S
AW1M,4X,056,AH36,422,0,NFF,1,P170,10,H412A,2,S
AW1M,4X,056,AH36,423,0,NFF,1,P170,10,H412A,2,S
AW1M,4X,056,AH36,424,0,NFF,1,P170,10,H412A,2,S
AW1M,4X,056,AH36,425,0,NFF,1,P170,10,H412A,2,S
AW1M,5X,056,AH36,426,0,NFF,1,P170,10,H412A,2,S
AW1M,6X,056,AH36,427,0,NFF,1,P170,10,H412A,3,S
AW1M,7X,056,AH36,428,0,NFF,1,P170,10,H412A,3,S
AW1M,8X,056,AH36,429,0,NFF,1,P170,10,H412A,3,S
AW1M,9X,056,AH36,430,0,NFF,1,P170,10,H412A,3,S
AW1M,10X,057,AH36,431,0,NFF,1,P170,6,H412A,1,S
AW1M,11X,057,AH36,432,0,NFF,1,P170,6,H412A,1,S
AW1M,12X,057,AH36,433,0,NFF,1,P170,6,H412A,1,S
BL3A,1F,391,AH36,434,1,NFF,0,P170,10,H412A,38,S
BL3A,K,761,AH36,435,1,NCB,0,P170,6,H412A,30,S
BL3B,1F,391,AH36,436,1,NFF,0,P170,10,H412A,48,S
BL3B,K,762,AH36,437,1,NCB,0,P170,6,H412A,38,S
BL3N,1F,391,AH36,438,0,NFF,1,P170,10,H412A,48,S
BL3N,K,762,AH36,439,0,NCB,1,P170,6,H412A,38,S
BL7A,1F,391,AH36,440,1,NFF,0,P170,10,H412A,42,S
BL7A,K,761,AH36,441,1,NCB,0,P170,6,H412A,34,S
BL7M,1F,NFF,AH36,442,0,NFF,1,P170,10,H412A,42,S
BL7M,K,762,AH36,443,0,NCB,1,P170,6,H412A,34,S
BM0A,1BT,101,BIMET,444,1,SES,0,P170,35,H412A,0,S
BM0A,K,046,AH36,445,1,NCB,0,P170,6,H412A,2,S
BM0B,1BT,101,BIMET,446,0,SES,1,P170,35,H412A,0,S
BM0B,K,045,AH36,447,0,NCB,1,P170,6,H412A,2,S
BM0C,1BT,101,BIMET,448,1,SES,0,P170,35,H412A,0,S
BM0C,K,045,AH36,449,1,NCB,0,P170,6,H412A,2,S
BM10A,1BT,101,BIMET,450,1,SES,0,P170,35,H412A,2,S
BM10A,K,044,AH36,451,1,NCB,0,P170,6,H412A,8,S
BM10B,1BT,101,BIMET,452,1,SES,0,P170,35,H412A,4,S
BM10B,K,044,AH36,453,1,NCB,0,P170,6,H412A,12,S
BM10M,1BT,101,BIMET,454,0,SES,1,P170,35,H412A,2,S
BM10M,K,044,AH36,455,0,NCB,1,P170,6,H412A,8,S
BM10N,1BT,101,BIMET,456,0,SES,1,P170,35,H412A,4,S
BM10N,K,044,AH36,457,0,NCB,1,P170,6,H412A,12,S
BM1A,1BT,101,BIMET,458,1,SES,0,P170,35,H412A,0,S
BM1A,K,046,AH36,459,1,NCB,0,P170,6,H412A,2,S
BM1C,1BT,101,BIMET,460,1,SES,0,P170,35,H412A,0,S
BM1C,K,045,AH36,461,1,NCB,0,P170,6,H412A,2,S
BM1M,1BT,101,BIMET,462,0,SES,1,P170,35,H412A,0,S
BM1M,K,046,AH36,463,0,NCB,1,P170,6,H412A,2,S
BM1N,1BT,101,BIMET,464,0,SES,1,P170,35,H412A,0,S
BM1N,K,045,AH36,465,0,NCB,1,P170,6,H412A,2,S
BM1P,1BT,101,BIMET,466,0,SES,1,P170,35,H412A,0,S
BM1P,K,045,AH36,467,0,NCB,1,P170,6,H412A,2,S
BM2A,1BT,101,BIMET,468,1,SES,0,P170,35,H412A,0,S
BM2A,K,045,AH36,469,1,NCB,0,P170,6,H412A,2,S
BM2B,1BT,101,BIMET,470,1,SES,0,P170,35,H412A,0,S
BM2B,K,045,AH36,471,1,NCB,0,P170,6,H412A,2,S
BM2M,1BT,101,BIMET,472,0,SES,1,P170,35,H412A,0,S
BM2M,K,046,AH36,473,0,NCB,1,P170,6,H412A,2,S
BM2N,1BT,101,BIMET,474,0,SES,1,P170,35,H412A,0,S
BM2N,K,045,AH36,475,0,NCB,1,P170,6,H412A,2,S
BM4A,1BT,101,BIMET,476,1,SES,0,P170,35,H412A,17,S
BM4A,2BT,101,BIMET,477,1,SES,0,P170,35,H412A,4,S
BM4A,K,701,AH36,478,1,NCB,0,P170,6,H412A,64,S
BM4B,1BT,101,BIMET,479,1,SES,0,P170,35,H412A,17,S
BM4B,2BT,101,BIMET,480,1,SES,0,P170,35,H412A,16,S
BM4B,K,701,AH36,481,1,NCB,0,P170,6,H412A,101,S
BM4M,1BT,101,BIMET,482,0,SES,1,P170,35,H412A,17,S
BM4M,2BT,101,BIMET,483,0,SES,1,P170,35,H412A,4,S
BM4M,K,701,AH36,484,0,NCB,1,P170,6,H412A,64,S
BM4N,1BT,101,BIMET,485,0,SES,1,P170,35,H412A,17,S
BM4N,2BT,101,BIMET,486,0,SES,1,P170,35,H412A,16,S
BM4N,K,701,AH36,487,0,NCB,1,P170,6,H412A,101,S
BM57,1BT,101,BIMET,488,1,SES,0,P170,35,H412A,14,S
BM57,K,701,AH36,489,1,NCB,0,P170,6,H412A,42,S
BM58A,1BT,101,BIMET,490,1,SES,0,P170,35,H412A,1,S
BM58A,K,044,AH36,491,1,NCB,0,P170,6,H412A,2,S
BM58M,1BT,101,BIMET,492,0,SES,1,P170,35,H412A,1,S
BM58M,K,044,AH36,493,0,NCB,1,P170,6,H412A,2,S
BM59A,1BT,101,BIMET,494,1,SES,0,P170,35,H412A,1,S
BM59A,K,044,AH36,495,1,NCB,0,P170,6,H412A,2,S
BM59M,1BT,101,BIMET,496,0,SES,1,P170,35,H412A,1,S
BM59M,K,044,AH36,497,0,NCB,1,P170,6,H412A,2,S
BM60A,1BT,101,BIMET,498,1,SES,0,P170,35,H412A,1,S
BM60A,K,044,AH36,499,1,NCB,0,P170,6,H412A,2,S
BM60M,1BT,101,BIMET,500,0,SES,1,P170,35,H412A,1,S
BM60M,K,044,AH36,501,0,NCB,1,P170,6,H412A,2,S
BM61A,1BT,101,BIMET,502,1,SES,0,P170,35,H412A,1,S
BM61A,K,044,AH36,503,1,NCB,0,P170,6,H412A,2,S
BM61M,1BT,101,BIMET,504,0,SES,1,P170,35,H412A,1,S
BM61M,K,044,AH36,505,0,NCB,1,P170,6,H412A,2,S
BM62A,1BT,101,BIMET,506,1,SES,0,P170,35,H412A,1,S
BM62A,K,044,AH36,507,1,NCB,0,P170,6,H412A,2,S
BM62M,1BT,101,BIMET,508,0,SES,1,P170,35,H412A,1,S
BM62M,K,044,AH36,509,0,NCB,1,P170,6,H412A,2,S
BM63A,1BT,101,BIMET,510,1,SES,0,P170,35,H412A,1,S
BM63A,K,044,AH36,511,1,NCB,0,P170,6,H412A,2,S
BM63M,1BT,101,BIMET,512,0,SES,1,P170,35,H412A,1,S
BM63M,K,044,AH36,513,0,NCB,1,P170,6,H412A,2,S
BM64A,1BT,101,BIMET,514,1,SES,0,P170,35,H412A,1,S
BM64A,K,045,AH36,515,1,NCB,0,P170,6,H412A,2,S
BM64M,1BT,101,BIMET,516,0,SES,1,P170,35,H412A,1,S
BM64M,K,044,AH36,517,0,NCB,1,P170,6,H412A,2,S
BM65A,1BT,101,BIMET,518,1,SES,0,P170,35,H412A,1,S
BM65A,K,045,AH36,519,1,NCB,0,P170,6,H412A,2,S
BM65M,1BT,101,BIMET,520,0,SES,1,P170,35,H412A,1,S
BM65M,K,046,AH36,521,0,NCB,1,P170,6,H412A,2,S
BM66A,1BT,101,BIMET,522,1,SES,0,P170,35,H412A,1,S
BM66A,K,046,AH36,523,1,NCB,0,P170,6,H412A,2,S
BM66M,1BT,101,BIMET,524,0,SES,1,P170,35,H412A,1,S
BM66M,K,045,AH36,525,0,NCB,1,P170,6,H412A,2,S
BM67A,1BT,101,BIMET,526,1,SES,0,P170,35,H412A,1,S
BM67A,K,045,AH36,527,1,NCB,0,P170,6,H412A,2,S
BM67M,1BT,101,BIMET,528,0,SES,1,P170,35,H412A,1,S
BM67M,K,045,AH36,529,0,NCB,1,P170,6,H412A,2,S
BM68,1BT,101,BIMET,530,1,SES,0,P170,35,H412A,13,S
BM68,K,701,AH36,531,1,NCB,0,P170,6,H412A,40,S
BM68A,1BT,101,BIMET,532,1,SES,0,P170,35,H412A,1,S
BM68A,K,044,AH36,533,1,NCB,0,P170,6,H412A,2,S
BM68M,1BT,101,BIMET,534,0,SES,1,P170,35,H412A,1,S
BM68M,K,046,AH36,535,0,NCB,1,P170,6,H412A,2,S
BM70A,1BT,101,BIMET,536,1,SES,0,P170,35,H412A,1,S
BM70A,K,046,AH36,537,1,NCB,0,P170,6,H412A,2,S
BM70M,1BT,101,BIMET,538,0,SES,1,P170,35,H412A,1,S
BM70M,K,045,AH36,539,0,NCB,1,P170,6,H412A,2,S
BM71A,1BT,101,BIMET,540,1,SES,0,P170,35,H412A,1,S
BM71A,K,045,AH36,541,1,NCB,0,P170,6,H412A,2,S
BM71M,1BT,101,BIMET,542,0,SES,1,P170,35,H412A,1,S
BM71M,K,044,AH36,543,0,NCB,1,P170,6,H412A,2,S
BM72A,1BT,101,BIMET,544,1,SES,0,P170,35,H412A,1,S
BM72A,K,045,AH36,545,1,NCB,0,P170,6,H412A,2,S
BM72M,1BT,101,BIMET,546,0,SES,1,P170,35,H412A,1,S
BM72M,K,044,AH36,547,0,NCB,1,P170,6,H412A,2,S
BM73A,1BT,101,BIMET,548,1,SES,0,P170,35,H412A,1,S
BM73A,K,045,AH36,549,1,NCB,0,P170,6,H412A,2,S
BM73M,1BT,101,BIMET,550,0,SES,1,P170,35,H412A,1,S
BM73M,K,044,AH36,551,0,NCB,1,P170,6,H412A,2,S
BM74A,1BT,101,BIMET,552,1,SES,0,P170,35,H412A,1,S
BM74A,K,045,AH36,553,1,NCB,0,P170,6,H412A,2,S
BM74M,1BT,101,BIMET,554,0,SES,1,P170,35,H412A,1,S
BM74M,K,044,AH36,555,0,NCB,1,P170,6,H412A,2,S
BM75A,1BT,101,BIMET,556,1,SES,0,P170,35,H412A,1,S
BM75A,K,046,AH36,557,1,NCB,0,P170,6,H412A,2,S
BM75M,1BT,101,BIMET,558,0,SES,1,P170,35,H412A,1,S
BM75M,K,044,AH36,559,0,NCB,1,P170,6,H412A,2,S
BM76A,1BT,101,BIMET,560,1,SES,0,P170,35,H412A,1,S
BM76A,K,044,AH36,561,1,NCB,0,P170,6,H412A,2,S
BM76M,1BT,101,BIMET,562,0,SES,1,P170,35,H412A,1,S
BM76M,K,044,AH36,563,0,NCB,1,P170,6,H412A,2,S
BT51A,1F,391,AH36,564,1,NFF,0,P170,10,H412A,13,S
BT51A,K,761,AH36,565,1,NCB,0,P170,6,H412A,12,S
BT51B,1F,391,AH36,566,1,NFF,0,P170,10,H412A,18,S
BT51B,K,762,AH36,567,1,NCB,0,P170,6,H412A,16,S
BT51M,1F,391,AH36,568,0,NFF,1,P170,10,H412A,13,S
BT51M,K,761,AH36,569,0,NCB,1,P170,6,H412A,12,S
BT51N,1F,391,AH36,570,0,NFF,1,P170,10,H412A,18,S
BT51N,K,762,AH36,571,0,NCB,1,P170,6,H412A,16,S
BT54A,1F,391,AH36,572,1,NFF,0,P170,10,H412A,13,S
BT54A,K,761,AH36,573,1,NCB,0,P170,6,H412A,12,S
BT54B,1F,391,AH36,574,1,NFF,0,P170,10,H412A,12,S
BT54B,2F,056,AH36,575,1,NFF,0,P170,10,H412A,8,S
BT54B,3F,391,AH36,576,1,NFF,0,P170,10,H412A,2,S
BT54B,K,761,AH36,577,1,NCB,0,P170,6,H412A,16,S
BT54C,1F,391,AH36,578,1,NFF,0,P170,10,H412A,12,S
BT54C,K,761,AH36,579,1,NCB,0,P170,6,H412A,11,S
BT54M,1F,391,AH36,580,0,NFF,1,P170,10,H412A,13,S
BT54M,K,761,AH36,581,0,NCB,1,P170,6,H412A,12,S
BT54N,1F,391,AH36,582,0,NFF,1,P170,10,H412A,12,S
BT54N,2F,056,AH36,583,0,NFF,1,P170,10,H412A,8,S
BT54N,3F,391,AH36,584,0,NFF,1,P170,10,H412A,2,S
BT54N,K,762,AH36,585,0,NCB,1,P170,6,H412A,16,S
BT54P,1F,391,AH36,586,0,NFF,1,P170,10,H412A,12,S
BT54P,K,761,AH36,587,0,NCB,1,P170,6,H412A,11,S
BT57A,1F,391,AH36,588,1,NFF,0,P170,10,H412A,13,S
BT57A,K,761,AH36,589,1,NCB,0,P170,6,H412A,12,S
BT57B,1F,391,AH36,590,1,NFF,0,P170,10,H412A,18,S
BT57B,K,762,AH36,591,1,NCB,0,P170,6,H412A,16,S
BT57C,1F,391,AH36,592,1,NFF,0,P170,10,H412A,13,S
BT57C,K,761,AH36,593,1,NCB,0,P170,6,H412A,11,S
BT57M,1F,391,AH36,594,0,NFF,1,P170,10,H412A,13,S
BT57M,K,761,AH36,595,0,NCB,1,P170,6,H412A,12,S
BT57N,1F,391,AH36,596,0,NFF,1,P170,10,H412A,18,S
BT57N,K,762,AH36,597,0,NCB,1,P170,6,H412A,16,S
BT57P,1F,391,AH36,598,0,NFF,1,P170,10,H412A,13,S
BT57P,K,762,AH36,599,0,NCB,1,P170,6,H412A,11,S
BT62A,1F,391,AH36,600,1,NFF,0,P170,10,H412A,47,S
BT62A,K,762,AH36,601,1,NCB,0,P170,6,H412A,40,S
BT62M,1F,391,AH36,602,0,NFF,1,P170,10,H412A,47,S
BT62M,K,762,AH36,603,0,NCB,1,P170,6,H412A,40,S
BT66A,1F,391,AH36,604,1,NFF,0,P170,10,H412A,47,S
BT66A,K,762,AH36,605,1,NCB,0,P170,6,H412A,40,S
BT66M,1F,391,AH36,606,0,NFF,1,P170,10,H412A,47,S
BT66M,K,762,AH36,607,0,NCB,1,P170,6,H412A,40,S
BT70A,1F,391,AH36,608,1,NFF,0,P170,10,H412A,13,S
BT70A,K,761,AH36,609,1,NCB,0,P170,6,H412A,12,S
BT70B,1F,391,AH36,610,1,NFF,0,P170,10,H412A,33,S
BT70B,K,761,AH36,611,1,NCB,0,P170,6,H412A,28,S
BT70M,1F,391,AH36,612,0,NFF,1,P170,10,H412A,47,S
BT70M,K,762,AH36,613,0,NCB,1,P170,6,H412A,40,S
BT74A,1F,391,AH36,614,1,NFF,0,P170,10,H412A,13,S
BT74A,K,045,AH36,615,1,NCB,0,P170,6,H412A,12,S
BT74B,1F,391,AH36,616,1,NFF,0,P170,10,H412A,26,S
BT74B,K,761,AH36,617,1,NCB,0,P170,6,H412A,22,S
BT74M,1F,391,AH36,618,0,NFF,1,P170,10,H412A,40,S
BT74M,K,762,AH36,619,0,NCB,1,P170,6,H412A,34,S
ET1A,1B,059,AH36,620,1,NCB,0,P170,6,H412A,0,S
ET1A,1B,059,AH36,621,1,NCB,0,P170,6,H412A,0,S
ET1A,2B,059,AH36,622,1,NCB,0,P170,6,H412A,0,S
ET1A,2B,059,AH36,623,1,NCB,0,P170,6,H412A,0,S
ET1A,K,061,AH36,624,1,NCB,0,P170,6,H412A,26,S
ET1A,1PL,061,AH36,625,1,NCB,0,P170,6,H412A,5,S
ET1A,2PL,061,AH36,626,1,NCB,0,P170,6,H412A,8,S
ET1A,3PL,061,AH36,627,1,NCB,0,P170,6,H412A,18,S
ET1A,4PL,061,AH36,628,1,NCB,0,P170,6,H412A,8,S
ET1M,1B,059,AH36,629,0,NCB,1,P170,6,H412A,0,S
ET1M,1B,059,AH36,630,0,NCB,1,P170,6,H412A,0,S
ET1M,2B,059,AH36,631,0,NCB,1,P170,6,H412A,0,S
ET1M,2B,059,AH36,632,0,NCB,1,P170,6,H412A,0,S
ET1M,K,061,AH36,633,0,NCB,1,P170,6,H412A,26,S
ET1M,1PL,061,AH36,634,0,NCB,1,P170,6,H412A,5,S
ET1M,2PL,061,AH36,635,0,NCB,1,P170,6,H412A,8,S
ET1M,3PL,061,AH36,636,0,NCB,1,P170,6,H412A,18,S
ET1M,4PL,061,AH36,637,0,NCB,1,P170,6,H412A,8,S
FW1,1BV,050,AH36,638,1,NCB,0,P170,8,H412A,1,S
FW1,1BV,050,AH36,639,1,NCB,0,P170,8,H412A,1,S
FW1,1BV,050,AH36,640,1,NCB,0,P170,8,H412A,1,S
FW1,1BV,050,AH36,641,1,NCB,0,P170,8,H412A,1,S
FW1,51BV,050,AH36,642,1,NCB,0,P170,8,H412A,1,S
FW1,51BV,050,AH36,643,0,NCB,1,P170,8,H412A,1,S
FW1,51BV,050,AH36,644,0,NCB,1,P170,8,H412A,1,S
FW1,51BV,050,AH36,645,0,NCB,1,P170,8,H412A,1,S
FW1,51BV,050,AH36,646,0,NCB,1,P170,8,H412A,1,S
FW1,1GU,056,AH36,647,1,NCB,0,P170,10,H412A,11,S
FW1,1GU,056,AH36,648,1,NCB,0,P170,10,H412A,11,S
FW1,51GU,056,AH36,649,0,NCB,1,P170,10,H412A,11,S
FW1,51GU,056,AH36,650,0,NCB,1,P170,10,H412A,11,S
FW1,K,050,AH36,651,1,NCB,0,P170,8,H412A,364,S
FW1,1L,542,AH36,652,1,SES,0,P170,7,H412A,47,S
FW1,1S,543,AH36,653,1,SES,0,P170,7,H412A,9,S
FW1,1S,543,AH36,654,1,SES,0,P170,7,H412A,9,S
FW1,1S,543,AH36,655,1,SES,0,P170,7,H412A,9,S
FW1,1S,543,AH36,656,1,SES,0,P170,7,H412A,9,S
FW1,50S,543,AH36,657,1,SES,0,P170,7,H412A,9,S
FW1,51S,543,AH36,658,0,SES,1,P170,7,H412A,9,S
FW1,51S,543,AH36,659,0,SES,1,P170,7,H412A,9,S
FW1,51S,543,AH36,660,0,SES,1,P170,7,H412A,9,S
FW1,51S,543,AH36,661,0,SES,1,P170,7,H412A,9,S
FW1A,1B,050,AH36,662,1,NCB,0,P170,8,H412A,1,S
FW1A,1B,050,AH36,663,1,NCB,0,P170,8,H412A,1,S
FW1A,1B,050,AH36,664,1,NCB,0,P170,8,H412A,1,S
FW1A,1B,050,AH36,665,1,NCB,0,P170,8,H412A,1,S
FW1A,1B,050,AH36,666,1,NCB,0,P170,8,H412A,1,S
FW1A,1GU,056,AH36,667,1,NCB,0,P170,10,H412A,11,S
FW1A,1GU,056,AH36,668,1,NCB,0,P170,10,H412A,11,S
FW1A,K,054,AH36,669,1,NCB,0,P170,8,H412A,264,S
FW1A,1L,542,AH36,670,1,SES,0,P170,7,H412A,35,S
FW1A,1S,542,AH36,671,1,SES,0,P170,7,H412A,9,S
FW1A,1S,543,AH36,672,1,SES,0,P170,7,H412A,9,S
FW1A,1S,542,AH36,673,1,SES,0,P170,7,H412A,9,S
FW1A,1S,542,AH36,674,1,SES,0,P170,7,H412A,9,S
FW1A,1S,542,AH36,675,1,SES,0,P170,7,H412A,9,S
FW1M,1B,050,AH36,676,0,NCB,1,P170,8,H412A,1,S
FW1M,1B,050,AH36,677,0,NCB,1,P170,8,H412A,1,S
FW1M,1B,050,AH36,678,0,NCB,1,P170,8,H412A,1,S
FW1M,1B,050,AH36,679,0,NCB,1,P170,8,H412A,1,S
FW1M,1B,050,AH36,680,0,NCB,1,P170,8,H412A,1,S
FW1M,1GU,056,AH36,681,0,NCB,1,P170,10,H412A,11,S
FW1M,1GU,056,AH36,682,0,NCB,1,P170,10,H412A,11,S
FW1M,K,054,AH36,683,0,NCB,1,P170,8,H412A,264,S
FW1M,1L,542,AH36,684,0,SES,1,P170,7,H412A,35,S
FW1M,1S,543,AH36,685,0,SES,1,P170,7,H412A,9,S
FW1M,1S,542,AH36,686,0,SES,1,P170,7,H412A,9,S
FW1M,1S,542,AH36,687,0,SES,1,P170,7,H412A,9,S
FW1M,1S,542,AH36,688,0,SES,1,P170,7,H412A,9,S
FW1M,1S,542,AH36,689,0,SES,1,P170,7,H412A,9,S
FW2,1B,055,AH36,690,1,NCB,0,P170,11,H412A,5,S
FW2,2B,050,AH36,691,1,NCB,0,P170,8,H412A,7,S
FW2,2B,050,AH36,692,1,NCB,0,P170,8,H412A,7,S
FW2,2B,050,AH36,693,1,NCB,0,P170,8,H412A,7,S
FW2,50B,055,AH36,694,0,NCB,1,P170,11,H412A,5,S
FW2,51B,055,AH36,695,0,NCB,1,P170,11,H412A,5,S
FW2,52B,050,AH36,696,0,NCB,1,P170,8,H412A,7,S
FW2,52B,050,AH36,697,0,NCB,1,P170,8,H412A,7,S
FW2,52B,050,AH36,698,0,NCB,1,P170,8,H412A,7,S
FW2,1E,541,AH36,699,1,SES,0,P170,6,H412A,6,S
FW2,1E,541,AH36,700,1,SES,0,P170,6,H412A,6,S
FW2,2E,541,AH36,701,1,SES,0,P170,6,H412A,6,S
FW2,2E,541,AH36,702,1,SES,0,P170,6,H412A,6,S
FW2,51E,541,AH36,703,0,SES,1,P170,6,H412A,6,S
FW2,51E,541,AH36,704,0,SES,1,P170,6,H412A,6,S
FW2,52E,541,AH36,705,0,SES,1,P170,6,H412A,6,S
FW2,52E,541,AH36,706,0,SES,1,P170,6,H412A,6,S
FW2,K,055,AH36,707,1,NCB,0,P170,12,H412A,552,S
FW2,1X,391,AH36,708,1,NFF,0,P170,10,H412A,40,S
FW2,1X,391,AH36,709,1,NFF,0,P170,10,H412A,40,S
FW2A,1B,055,AH36,710,1,NCB,0,P170,11,H412A,5,S
FW2A,2B,050,AH36,711,1,NCB,0,P170,8,H412A,6,S
FW2A,3B,050,AH36,712,1,NCB,0,P170,8,H412A,9,S
FW2A,4B,050,AH36,713,1,NCB,0,P170,8,H412A,8,S
FW2A,5B,050,AH36,714,1,NCB,0,P170,8,H412A,7,S
FW2A,1E,541,AH36,715,1,SES,0,P170,6,H412A,6,S
FW2A,1E,541,AH36,716,1,SES,0,P170,6,H412A,6,S
FW2A,2E,541,AH36,717,1,SES,0,P170,6,H412A,6,S
FW2A,2E,541,AH36,718,1,SES,0,P170,6,H412A,6,S
FW2A,K,054,AH36,719,1,NCB,0,P170,8,H412A,239,S
FW2A,1X,391,AH36,720,1,NFF,0,P170,10,H412A,29,S
FW2A,2X,391,AH36,721,1,NFF,0,P170,10,H412A,28,S
FW2M,1B,055,AH36,722,0,NCB,1,P170,11,H412A,5,S
FW2M,2B,050,AH36,723,0,NCB,1,P170,8,H412A,6,S
FW2M,3B,050,AH36,724,0,NCB,1,P170,8,H412A,9,S
FW2M,4B,054,AH36,725,0,NCB,1,P170,8,H412A,8,S
FW2M,5B,050,AH36,726,0,NCB,1,P170,8,H412A,7,S
FW2M,1E,541,AH36,727,0,SES,1,P170,6,H412A,6,S
FW2M,1E,541,AH36,728,0,SES,1,P170,6,H412A,6,S
FW2M,2E,541,AH36,729,0,SES,1,P170,6,H412A,6,S
FW2M,2E,541,AH36,730,0,SES,1,P170,6,H412A,6,S
FW2M,K,054,AH36,731,0,NCB,1,P170,8,H412A,239,S
FW2M,1X,391,AH36,732,0,NFF,1,P170,10,H412A,29,S
FW2M,2X,391,AH36,733,0,NFF,1,P170,10,H412A,28,S
LB1A,1B,050,AH36,734,1,NCB,0,P170,8,H412A,4,S
LB1A,1C,059,AH36,735,1,NCB,0,P170,6,H412A,1,UA
LB1A,1C,059,AH36,736,1,NCB,0,P170,6,H412A,1,UA
LB1A,1C,059,AH36,737,1,NCB,0,P170,6,H412A,1,UA
LB1A,1C,059,AH36,738,1,NCB,0,P170,6,H412A,1,UA
LB1A,1F,761,AH36,739,1,NFF,0,P170,6,H412A,23,S
LB1A,K,059,AH36,740,1,NCB,0,P170,6,H412A,413,S
LB1A,1N,054,AH36,741,1,NFF,0,P170,8,H412A,4,S
LB1A,2N,054,AH36,742,1,NFF,0,P170,8,H412A,2,S
LB1A,1PL,761,AH36,743,1,NCB,0,P170,6,H412A,99,S
LB1A,1T,061,AH36,744,1,NCB,0,P170,6,H412A,2,UA
LB1A,1T,061,AH36,745,1,NCB,0,P170,6,H412A,2,UA
LB1B,1B,050,AH36,746,1,NCB,0,P170,8,H412A,3,S
LB1B,1C,059,AH36,747,1,NCB,0,P170,6,H412A,1,UA
LB1B,1C,059,AH36,748,1,NCB,0,P170,6,H412A,1,UA
LB1B,1C,059,AH36,749,1,NCB,0,P170,6,H412A,1,UA
LB1B,1F,043,AH36,750,1,NFF,0,P170,6,H412A,21,S
LB1B,1FX,054,AH36,751,1,NFF,0,P170,8,H412A,2,S
LB1B,2FX,054,AH36,752,1,NFF,0,P170,8,H412A,2,S
LB1B,K,059,AH36,753,1,NCB,0,P170,6,H412A,236,S
LB1B,1PL,701,AH36,754,1,NCB,0,P170,6,H412A,95,S
LB1B,2PL,063,AH36,755,1,NCB,0,P170,6,H412A,8,UA
LB1B,1S,541,AH36,756,1,SES,0,P170,6,H412A,14,S
LB1B,2S,541,AH36,757,1,SES,0,P170,6,H412A,13,S
LB1B,1T,061,AH36,758,1,NCB,0,P170,6,H412A,2,UA
LB1B,1X,054,AH36,759,1,NFF,0,P170,8,H412A,10,S
LB1B,1X,054,AH36,760,1,NFF,0,P170,8,H412A,10,S
LB3A,1C,059,AH36,761,1,NCB,0,P170,6,H412A,1,UA
